Germany, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total
1983    39      1944         2126.36
1983    39      1943         1752.72
1983    40      1943         1558.29
1983    40      1942         1200.27
1983    41      1942         1038.73
1983    41      1941          915.22
1983    42      1941          779.78
1983    42      1940          609.73
1983    43      1940          512.28
1983    43      1939          349.12
1983    44      1939          291.89
1983    44      1938          197.22
1983    45      1938          156.78
1983    45      1937           84.56
1983    46      1937           68.70
1983    46      1936           49.48
1983    47      1936           41.14
1983    47      1935           27.55
1983    48      1935           22.58
1983    48      1934           14.21
1983    49      1934           11.56
1983    49      1933            6.27
1983    50      1933            5.09
1983    50      1932            3.41
1983    51      1932            2.77
1983    51      1931            1.89
1983    52      1931            1.54
1983    52      1930            1.09
1983    53      1930            0.89
1983    53      1929            0.56
1983    54      1929            0.40
1983    54      1928            0.22
1983    55+        .            0.08
1984    12-        .            0.06
1984    13      1971            0.24
1984    13      1970            4.94
1984    14      1970           15.74
1984    14      1969          108.85
1984    15      1969          233.18
1984    15      1968          575.44
1984    16      1968          899.57
1984    16      1967         1863.44
1984    17      1967         2712.57
1984    17      1966         4832.35
1984    18      1966         6656.69
1984    18      1965        10745.51
1984    19      1965        13846.58
1984    19      1964        17748.45
1984    20      1964        20832.69
1984    20      1963        22828.26
1984    21      1963        25440.92
1984    21      1962        26561.75
1984    22      1962        28711.45
1984    22      1961        29931.58
1984    23      1961        31960.65
1984    23      1960        31653.50
1984    24      1960        33608.74
1984    24      1959        32514.69
1984    25      1959        34198.55
1984    25      1958        31423.79
1984    26      1958        32028.45
1984    26      1957        29704.67
1984    27      1957        30046.55
1984    27      1956        27270.14
1984    28      1956        27467.06
1984    28      1955        24112.26
1984    29      1955        24120.92
1984    29      1954        21363.42
1984    30      1954        21331.74
1984    30      1953        18237.66
1984    31      1953        18130.47
1984    31      1952        15288.09
1984    32      1952        14973.02
1984    32      1951        12338.72
1984    33      1951        11973.37
1984    33      1950        10282.19
1984    34      1950         9993.89
1984    34      1949         8125.54
1984    35      1949         7712.51
1984    35      1948         6072.30
1984    36      1948         5482.75
1984    36      1947         4278.03
1984    37      1947         4006.00
1984    37      1946         3057.16
1984    38      1946         2390.86
1984    38      1945         1913.67
1984    39      1945         1677.35
1984    39      1944         1688.79
1984    40      1944         1481.22
1984    40      1943         1207.85
1984    41      1943         1042.15
1984    41      1942          733.89
1984    42      1942          619.11
1984    42      1941          540.33
1984    43      1941          448.67
1984    43      1940          325.53
1984    44      1940          269.47
1984    44      1939          189.44
1984    45      1939          148.56
1984    45      1938           77.21
1984    46      1938           62.22
1984    46      1937           42.59
1984    47      1937           35.37
1984    47      1936           24.05
1984    48      1936           19.73
1984    48      1935           13.00
1984    49      1935           10.61
1984    49      1934            6.66
1984    50      1934            5.42
1984    50      1933            2.96
1984    51      1933            2.41
1984    51      1932            1.63
1984    52      1932            1.34
